Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
RL0805FR-070R059L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.059;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R05L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.05;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R062L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.062;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R068L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.068;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R06L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.06;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R075L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.075;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R07L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.07;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R082L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.082;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R091L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.091;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R11L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.11;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R121L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.121;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R12L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.12;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R13L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.13;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R143L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.143;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R14L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.14;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R15L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.15;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R165L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.165;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R169L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.169;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R16L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.16;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R174L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.174;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R182L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.182;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R18L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.18;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R1L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.1;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R21L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.21;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R221L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.221;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R22L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.22;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R24L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.24;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R25L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.25;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R261L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.261;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R27L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.27;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R28L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.28;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R2L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.2;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R33L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.33;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R34L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.34;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R36L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.36;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R39L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.39;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R3L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.3;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R43L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.43;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R475L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.475;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R47L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.47;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R499L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.499;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R4L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.4;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R51L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.51;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R56L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.56;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R59L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.59;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R5L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.5;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R62L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.62;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R68L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.68;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R6L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.6;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R75L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.75;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R82L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.82;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-070R91L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.91;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-100R039L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;10 inch Dia. Reel;0.039;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-100R22L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;10 inch Dia. Reel;0.22;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-100R82L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;10 inch Dia. Reel;0.82;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-130R22L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;13 inch Dia. reel;0.22;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-130R47L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;13 inch Dia. reel;0.47;Based on Spec;±1%;1/8 (0.125);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R012L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.012;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R013L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. Reel;0.013;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R015L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.015;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R016L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.016;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R018L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.018;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R01L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.01;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R021L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.021;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R022L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.022;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R024L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.024;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R025L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.025;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R027L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.027;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R028L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.028;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R02L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.02;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R033L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.033;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R036L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.036;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R039L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.039;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R03L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.03;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R043L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.043;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R047L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.047;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R04L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.04;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R051L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.051;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R056L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.056;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R059L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.059;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R05L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.05;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R062L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.062;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R068L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.068;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R06L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.06;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R075L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.075;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R082L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.082;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R091L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.091;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R11L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.11;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R12L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.12;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R13L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.13;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R14L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.14;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R15L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.15;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R16L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.16;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R18L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.18;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R1L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.1;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R21L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.21;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R22L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.22;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R249L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.249;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
RL0805FR-7W0R24L;RL;Current Sensor- Thick Film Low Ohmic;0805 (2012);Paper tape;07 inch Dia. reel;0.24;Based on Spec;±1%;1/4 (0.25);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RL_Group_521_RoHS_L_3.pdf
