Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
AF122-FR-0711RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;11.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07120KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;120000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07120RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;120.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07121KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;121000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07121RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;121.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07124KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;124000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07124RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;124.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07127KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;127000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07127RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;127.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712K1L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12100.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712K4L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12400.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712K7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12700.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712R1L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.1;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712R4L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.4;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712R7L;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.7;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-0712RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;12.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07130KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;130000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07130RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;130.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07133KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;133000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07133RL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;133.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
AF122-FR-07137KL;AF_Array;Anti-Sulfurated Chip Resistor;0402 x 2 (0404);Paper tape;07 inch Dia. reel;137000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AF122_124_162_164_51_RoHS_L_6.pdf
